Tiempo_s,Velocidad_kmh,Deceleracion_ms2,Energia_Disipada_kJ,Tipo_Frenado,Temperatura_Ambiente_C
1539,50.0,0.0,0.0,Crucero,24.87
1540,50.0,0.0,0.0,Crucero,24.866666666666667
1541,50.0,0.0,0.0,Crucero,24.863333333333333
1542,50.0,0.0,0.0,Crucero,24.86
1543,50.0,0.0,0.0,Crucero,24.856666666666666
1544,50.0,0.0,0.0,Crucero,24.85333333333333
1545,50.0,0.0,0.0,Crucero,24.85
1546,50.0,0.0,0.0,Crucero,24.846666666666668
1547,50.0,0.0,0.0,Crucero,24.843333333333334
1548,50.0,0.0,0.0,Crucero,24.84
1549,50.0,0.0,0.0,Crucero,24.836666666666666
1550,50.0,0.0,0.0,Crucero,24.833333333333332
1551,50.0,0.0,0.0,Crucero,24.83
1552,50.0,0.0,0.0,Crucero,24.826666666666668
1553,50.0,0.0,0.0,Crucero,24.823333333333334
1554,50.0,0.0,0.0,Crucero,24.82
1555,50.0,0.0,0.0,Crucero,24.816666666666666
1556,50.0,0.0,0.0,Crucero,24.813333333333333
1557,50.0,0.0,0.0,Crucero,24.81
1558,50.0,0.0,0.0,Crucero,24.806666666666665
1559,50.0,0.0,0.0,Crucero,24.803333333333335
1560,50.0,0.0,0.0,Crucero,24.8
1561,50.0,0.0,0.0,Crucero,24.796666666666667
1562,50.0,0.0,0.0,Crucero,24.793333333333333
1563,50.0,0.0,0.0,Crucero,24.79
1564,50.0,0.0,0.0,Crucero,24.786666666666665
1565,50.0,0.0,0.0,Crucero,24.78333333333333
1566,50.0,0.0,0.0,Crucero,24.78
1567,50.0,0.0,0.0,Crucero,24.776666666666667
1568,50.0,0.0,0.0,Crucero,24.773333333333333
1569,50.0,0.0,0.0,Crucero,24.77
1570,50.0,0.0,0.0,Crucero,24.766666666666666
1571,50.0,0.0,0.0,Crucero,24.763333333333332
1572,50.0,0.0,0.0,Crucero,24.759999999999998
1573,50.0,0.0,0.0,Crucero,24.756666666666668
1574,50.0,0.0,0.0,Crucero,24.753333333333334
1575,50.0,0.0,0.0,Crucero,24.75
1576,50.0,0.0,0.0,Crucero,24.746666666666666
1577,50.0,0.0,0.0,Crucero,24.743333333333332
1578,50.0,0.0,0.0,Crucero,24.74
1579,50.0,0.0,0.0,Crucero,24.736666666666665
1580,50.0,0.0,0.0,Crucero,24.733333333333334
1581,50.0,0.0,0.0,Crucero,24.73
1582,50.0,0.0,0.0,Crucero,24.726666666666667
1583,50.0,0.0,0.0,Crucero,24.723333333333333
1584,50.0,0.0,0.0,Crucero,24.72
1585,50.0,0.0,0.0,Crucero,24.716666666666665
1586,50.0,0.0,0.0,Crucero,24.71333333333333
1587,50.0,0.0,0.0,Crucero,24.71
1588,50.0,0.0,0.0,Crucero,24.706666666666667
1589,50.0,0.0,0.0,Crucero,24.703333333333333
1590,50.0,0.0,0.0,Crucero,24.7
1591,50.0,0.0,0.0,Crucero,24.696666666666665
1592,50.0,0.0,0.0,Crucero,24.693333333333335
1593,50.0,0.0,0.0,Crucero,24.689999999999998
1594,50.0,0.0,0.0,Crucero,24.686666666666667
1595,50.0,0.0,0.0,Crucero,24.683333333333334
1596,50.0,0.0,0.0,Crucero,24.68
1597,50.0,0.0,0.0,Crucero,24.676666666666666
1598,50.0,0.0,0.0,Crucero,24.673333333333332
1599,50.0,0.0,0.0,Crucero,24.67
1600,50.0,0.0,0.0,Crucero,24.666666666666664
1601,50.0,0.0,0.0,Crucero,24.663333333333334
1602,50.0,0.0,0.0,Crucero,24.66
1603,50.0,0.0,0.0,Crucero,24.656666666666666
1604,50.0,0.0,0.0,Crucero,24.653333333333332
1605,50.0,0.0,0.0,Crucero,24.65
1606,50.0,0.0,0.0,Crucero,24.64666666666667
1607,50.0,0.0,0.0,Crucero,24.64333333333333
1608,50.0,0.0,0.0,Crucero,24.64
1609,50.0,0.0,0.0,Crucero,24.636666666666667
1610,50.0,0.0,0.0,Crucero,24.633333333333333
1611,50.0,0.0,0.0,Crucero,24.63
1612,50.0,0.0,0.0,Crucero,24.626666666666665
1613,50.0,0.0,0.0,Crucero,24.623333333333335
1614,50.0,0.0,0.0,Crucero,24.619999999999997
1615,50.0,0.0,0.0,Crucero,24.616666666666667
1616,50.0,0.0,0.0,Crucero,24.613333333333333
1617,50.0,0.0,0.0,Crucero,24.61
1618,50.0,0.0,0.0,Crucero,24.606666666666666
1619,50.0,0.0,0.0,Crucero,24.60333333333333
1620,50.0,0.0,0.0,Crucero,24.6
1621,50.0,0.0,0.0,Crucero,24.596666666666668
1622,50.0,0.0,0.0,Crucero,24.593333333333334
1623,50.0,0.0,0.0,Crucero,24.59
1624,50.0,0.0,0.0,Crucero,24.586666666666666
1625,50.0,0.0,0.0,Crucero,24.583333333333332
1626,50.0,0.0,0.0,Crucero,24.58
1627,50.0,0.0,0.0,Crucero,24.576666666666668
1628,50.0,0.0,0.0,Crucero,24.573333333333334
1629,50.0,0.0,0.0,Crucero,24.57
1630,50.0,0.0,0.0,Crucero,24.566666666666666
1631,50.0,0.0,0.0,Crucero,24.563333333333333
1632,50.0,0.0,0.0,Crucero,24.56
1633,50.0,0.0,0.0,Crucero,24.556666666666665
1634,50.0,0.0,0.0,Crucero,24.553333333333335
1635,50.0,0.0,0.0,Crucero,24.55
1636,50.0,0.0,0.0,Crucero,24.546666666666667
1637,50.0,0.0,0.0,Crucero,24.543333333333333
1638,50.0,0.0,0.0,Crucero,24.54
1639,50.0,0.0,0.0,Crucero,24.536666666666665
1640,50.0,0.0,0.0,Crucero,24.53333333333333
1641,50.0,0.0,0.0,Crucero,24.53
1642,50.0,0.0,0.0,Crucero,24.526666666666667
1643,50.0,0.0,0.0,Crucero,24.523333333333333
1644,50.0,0.0,0.0,Crucero,24.52
1645,50.0,0.0,0.0,Crucero,24.516666666666666
1646,50.0,0.0,0.0,Crucero,24.513333333333332
1647,50.0,0.0,0.0,Crucero,24.509999999999998
1648,50.0,0.0,0.0,Crucero,24.506666666666668
1649,50.0,0.0,0.0,Crucero,24.503333333333334
1650,50.0,0.0,0.0,Crucero,24.5
1651,50.0,0.0,0.0,Crucero,24.496666666666666
1652,50.0,0.0,0.0,Crucero,24.493333333333332
1653,50.0,0.0,0.0,Crucero,24.49
1654,50.0,0.0,0.0,Crucero,24.486666666666665
1655,50.0,0.0,0.0,Crucero,24.483333333333334
1656,50.0,0.0,0.0,Crucero,24.48
1657,50.0,0.0,0.0,Crucero,24.476666666666667
1658,50.0,0.0,0.0,Crucero,24.473333333333333
1659,50.0,0.0,0.0,Crucero,24.47
1660,50.0,0.0,0.0,Crucero,24.466666666666665
1661,50.0,0.0,0.0,Crucero,24.46333333333333
1662,50.0,0.0,0.0,Crucero,24.46
1663,50.0,0.0,0.0,Crucero,24.456666666666667
1664,50.0,0.0,0.0,Crucero,24.453333333333333
1665,50.0,0.0,0.0,Crucero,24.45
1666,50.0,0.0,0.0,Crucero,24.446666666666665
1667,50.0,0.0,0.0,Crucero,24.443333333333335
1668,50.0,0.0,0.0,Crucero,24.439999999999998
1669,50.0,0.0,0.0,Crucero,24.436666666666667
1670,50.0,0.0,0.0,Crucero,24.433333333333334
1671,50.0,0.0,0.0,Crucero,24.43
1672,50.0,0.0,0.0,Crucero,24.426666666666666
1673,50.0,0.0,0.0,Crucero,24.423333333333332
1674,50.0,0.0,0.0,Crucero,24.42
1675,50.0,0.0,0.0,Crucero,24.416666666666664
1676,50.0,0.0,0.0,Crucero,24.413333333333334
1677,50.0,0.0,0.0,Crucero,24.41
1678,50.0,0.0,0.0,Crucero,24.406666666666666
1679,50.0,0.0,0.0,Crucero,24.403333333333332
1680,50.0,0.0,0.0,Crucero,24.4
1681,50.0,0.0,0.0,Crucero,24.39666666666667
1682,50.0,0.0,0.0,Crucero,24.39333333333333
1683,50.0,0.0,0.0,Crucero,24.39
1684,50.0,0.0,0.0,Crucero,24.386666666666667
1685,50.0,0.0,0.0,Crucero,24.383333333333333
1686,50.0,0.0,0.0,Crucero,24.38
1687,50.0,0.0,0.0,Crucero,24.376666666666665
1688,50.0,0.0,0.0,Crucero,24.373333333333335
1689,50.0,0.0,0.0,Crucero,24.369999999999997
1690,50.0,0.0,0.0,Crucero,24.366666666666667
1691,50.0,0.0,0.0,Crucero,24.363333333333333
1692,50.0,0.0,0.0,Crucero,24.36
1693,50.0,0.0,0.0,Crucero,24.356666666666666
1694,50.0,0.0,0.0,Crucero,24.35333333333333
1695,50.0,0.0,0.0,Crucero,24.35
1696,50.0,0.0,0.0,Crucero,24.346666666666668
1697,50.0,0.0,0.0,Crucero,24.343333333333334
1698,50.0,0.0,0.0,Crucero,24.34
1699,50.0,0.0,0.0,Crucero,24.336666666666666
1700,50.0,0.0,0.0,Crucero,24.333333333333332
1701,50.0,0.0,0.0,Crucero,24.33
1702,50.0,0.0,0.0,Crucero,24.326666666666668
1703,50.0,0.0,0.0,Crucero,24.323333333333334
1704,50.0,0.0,0.0,Crucero,24.32
1705,50.0,0.0,0.0,Crucero,24.316666666666666
1706,50.0,0.0,0.0,Crucero,24.313333333333333
1707,50.0,0.0,0.0,Crucero,24.31
1708,50.0,0.0,0.0,Crucero,24.306666666666665
1709,50.0,0.0,0.0,Crucero,24.303333333333335
1710,50.0,0.0,0.0,Crucero,24.3
1711,50.0,0.0,0.0,Crucero,24.296666666666667
1712,50.0,0.0,0.0,Crucero,24.293333333333333
1713,50.0,0.0,0.0,Crucero,24.29
1714,50.0,0.0,0.0,Crucero,24.286666666666665
1715,50.0,0.0,0.0,Crucero,24.28333333333333
1716,50.0,0.0,0.0,Crucero,24.28
1717,50.0,0.0,0.0,Crucero,24.276666666666667
1718,50.0,0.0,0.0,Crucero,24.273333333333333
1719,50.0,0.0,0.0,Crucero,24.27
1720,50.0,0.0,0.0,Crucero,24.266666666666666
1721,50.0,0.0,0.0,Crucero,24.263333333333332
1722,50.0,0.0,0.0,Crucero,24.259999999999998
1723,50.0,0.0,0.0,Crucero,24.256666666666668
1724,50.0,0.0,0.0,Crucero,24.253333333333334
1725,50.0,0.0,0.0,Crucero,24.25
1726,50.0,0.0,0.0,Crucero,24.246666666666666
1727,50.0,0.0,0.0,Crucero,24.243333333333332
1728,50.0,0.0,0.0,Crucero,24.24
1729,50.0,0.0,0.0,Crucero,24.236666666666665
1730,50.0,0.0,0.0,Crucero,24.233333333333334
1731,50.0,0.0,0.0,Crucero,24.23
1732,50.0,0.0,0.0,Crucero,24.226666666666667
1733,50.0,0.0,0.0,Crucero,24.223333333333333
1734,50.0,0.0,0.0,Crucero,24.22
1735,50.0,0.0,0.0,Crucero,24.216666666666665
1736,50.0,0.0,0.0,Crucero,24.21333333333333
1737,50.0,0.0,0.0,Crucero,24.21
1738,50.0,0.0,0.0,Crucero,24.206666666666667
1739,50.0,0.0,0.0,Crucero,24.203333333333333
1740,50.0,0.0,0.0,Crucero,24.2
1741,50.0,0.0,0.0,Crucero,24.196666666666665
1742,50.0,0.0,0.0,Crucero,24.193333333333335
1743,50.0,0.0,0.0,Crucero,24.189999999999998
1744,50.0,0.0,0.0,Crucero,24.186666666666667
1745,50.0,0.0,0.0,Crucero,24.183333333333334
1746,50.0,0.0,0.0,Crucero,24.18
1747,50.0,0.0,0.0,Crucero,24.176666666666666
1748,50.0,0.0,0.0,Crucero,24.173333333333332
1749,50.0,0.0,0.0,Crucero,24.17
1750,50.0,0.0,0.0,Crucero,24.166666666666664
1751,50.0,0.0,0.0,Crucero,24.163333333333334
1752,50.0,0.0,0.0,Crucero,24.16
1753,50.0,0.0,0.0,Crucero,24.156666666666666
1754,50.0,0.0,0.0,Crucero,24.153333333333332
1755,50.0,0.0,0.0,Crucero,24.15
1756,50.0,0.0,0.0,Crucero,24.14666666666667
1757,50.0,0.0,0.0,Crucero,24.14333333333333
1758,50.0,0.0,0.0,Crucero,24.14
1759,50.0,0.0,0.0,Crucero,24.136666666666667
1760,50.0,0.0,0.0,Crucero,24.133333333333333
1761,50.0,0.0,0.0,Crucero,24.13
1762,50.0,0.0,0.0,Crucero,24.126666666666665
1763,50.0,0.0,0.0,Crucero,24.123333333333335
1764,50.0,0.0,0.0,Crucero,24.119999999999997
1765,50.0,0.0,0.0,Crucero,24.116666666666667
1766,50.0,0.0,0.0,Crucero,24.113333333333333
1767,50.0,0.0,0.0,Crucero,24.11
1768,50.0,0.0,0.0,Crucero,24.106666666666666
1769,50.0,0.0,0.0,Crucero,24.10333333333333
1770,50.0,0.0,0.0,Crucero,24.1
1771,50.0,0.0,0.0,Crucero,24.096666666666668
1772,50.0,0.0,0.0,Crucero,24.093333333333334
1773,50.0,0.0,0.0,Crucero,24.09
1774,50.0,0.0,0.0,Crucero,24.086666666666666
1775,50.0,0.0,0.0,Crucero,24.083333333333332
1776,50.0,0.0,0.0,Crucero,24.08
1777,50.0,0.0,0.0,Crucero,24.076666666666668
1778,50.0,0.0,0.0,Crucero,24.073333333333334
1779,50.0,0.0,0.0,Crucero,24.07
1780,50.0,0.0,0.0,Crucero,24.066666666666666
1781,50.0,0.0,0.0,Crucero,24.063333333333333
1782,50.0,0.0,0.0,Crucero,24.06
1783,50.0,0.0,0.0,Crucero,24.056666666666665
1784,50.0,0.0,0.0,Crucero,24.053333333333335
1785,50.0,0.0,0.0,Crucero,24.05
1786,50.0,0.0,0.0,Crucero,24.046666666666667
1787,50.0,0.0,0.0,Crucero,24.043333333333333
1788,50.0,0.0,0.0,Crucero,24.04
1789,50.0,0.0,0.0,Crucero,24.036666666666665
1790,50.0,0.0,0.0,Crucero,24.03333333333333
1791,50.0,0.0,0.0,Crucero,24.03
1792,50.0,0.0,0.0,Crucero,24.026666666666667
1793,50.0,0.0,0.0,Crucero,24.023333333333333
1794,50.0,0.0,0.0,Crucero,24.02
1795,50.0,0.0,0.0,Crucero,24.016666666666666
1796,50.0,0.0,0.0,Crucero,24.013333333333332
1797,50.0,0.0,0.0,Crucero,24.009999999999998
1798,50.0,0.0,0.0,Crucero,24.006666666666668
1799,50.0,0.0,0.0,Crucero,24.003333333333334
1800,120.0,-4.166666666666668,36.45833333333335,Suave,24.0
1801,90.0,-4.166666666666668,36.45833333333335,Suave,23.996666666666666
1802,90.0,0.0,0.0,Crucero,23.993333333333332
1803,90.0,0.0,0.0,Crucero,23.99
1804,90.0,0.0,0.0,Crucero,23.986666666666665
1805,90.0,0.0,0.0,Crucero,23.983333333333334
1806,90.0,0.0,0.0,Crucero,23.98
1807,90.0,0.0,0.0,Crucero,23.976666666666667
1808,90.0,0.0,0.0,Crucero,23.973333333333333
1809,90.0,0.0,0.0,Crucero,23.97
1810,90.0,0.0,0.0,Crucero,23.966666666666665
1811,90.0,0.0,0.0,Crucero,23.96333333333333
1812,90.0,0.0,0.0,Crucero,23.96
1813,90.0,0.0,0.0,Crucero,23.956666666666667
1814,90.0,0.0,0.0,Crucero,23.953333333333333
1815,90.0,0.0,0.0,Crucero,23.95
1816,90.0,0.0,0.0,Crucero,23.946666666666665
1817,90.0,0.0,0.0,Crucero,23.943333333333335
1818,90.0,0.0,0.0,Crucero,23.939999999999998
1819,90.0,0.0,0.0,Crucero,23.936666666666667
1820,90.0,0.0,0.0,Crucero,23.933333333333334
1821,90.0,0.0,0.0,Crucero,23.93
1822,90.0,0.0,0.0,Crucero,23.926666666666666
1823,90.0,0.0,0.0,Crucero,23.923333333333332
1824,90.0,0.0,0.0,Crucero,23.92
1825,90.0,0.0,0.0,Crucero,23.916666666666664
1826,90.0,0.0,0.0,Crucero,23.913333333333334
1827,90.0,0.0,0.0,Crucero,23.91
1828,90.0,0.0,0.0,Crucero,23.906666666666666
1829,90.0,0.0,0.0,Crucero,23.903333333333332
1830,90.0,0.0,0.0,Crucero,23.9
1831,90.0,0.0,0.0,Crucero,23.89666666666667
1832,90.0,0.0,0.0,Crucero,23.89333333333333
1833,90.0,0.0,0.0,Crucero,23.89
1834,90.0,0.0,0.0,Crucero,23.886666666666667
1835,90.0,0.0,0.0,Crucero,23.883333333333333
1836,90.0,0.0,0.0,Crucero,23.88
1837,90.0,0.0,0.0,Crucero,23.876666666666665
1838,90.0,0.0,0.0,Crucero,23.873333333333335
1839,90.0,0.0,0.0,Crucero,23.869999999999997
1840,90.0,0.0,0.0,Crucero,23.866666666666667
1841,90.0,0.0,0.0,Crucero,23.863333333333333
1842,90.0,0.0,0.0,Crucero,23.86
1843,90.0,0.0,0.0,Crucero,23.856666666666666
1844,90.0,0.0,0.0,Crucero,23.85333333333333
1845,90.0,0.0,0.0,Crucero,23.85
1846,90.0,0.0,0.0,Crucero,23.846666666666668
1847,90.0,0.0,0.0,Crucero,23.843333333333334
1848,90.0,0.0,0.0,Crucero,23.84
1849,90.0,0.0,0.0,Crucero,23.836666666666666
1850,90.0,0.0,0.0,Crucero,23.833333333333332
1851,90.0,0.0,0.0,Crucero,23.83
1852,90.0,0.0,0.0,Crucero,23.826666666666668
1853,90.0,0.0,0.0,Crucero,23.823333333333334
1854,90.0,0.0,0.0,Crucero,23.82
1855,90.0,0.0,0.0,Crucero,23.816666666666666
1856,90.0,0.0,0.0,Crucero,23.813333333333333
1857,90.0,0.0,0.0,Crucero,23.81
1858,90.0,0.0,0.0,Crucero,23.806666666666665
1859,90.0,0.0,0.0,Crucero,23.803333333333335
1860,90.0,0.0,0.0,Crucero,23.8
1861,90.0,0.0,0.0,Crucero,23.796666666666667
1862,90.0,0.0,0.0,Crucero,23.793333333333333
1863,90.0,0.0,0.0,Crucero,23.79
1864,90.0,0.0,0.0,Crucero,23.786666666666665
1865,90.0,0.0,0.0,Crucero,23.78333333333333
1866,90.0,0.0,0.0,Crucero,23.78
1867,90.0,0.0,0.0,Crucero,23.776666666666667
1868,90.0,0.0,0.0,Crucero,23.773333333333333
1869,90.0,0.0,0.0,Crucero,23.77
1870,90.0,0.0,0.0,Crucero,23.766666666666666
1871,90.0,0.0,0.0,Crucero,23.763333333333332
1872,90.0,0.0,0.0,Crucero,23.759999999999998
1873,90.0,0.0,0.0,Crucero,23.756666666666668
1874,90.0,0.0,0.0,Crucero,23.753333333333334
1875,90.0,0.0,0.0,Crucero,23.75
1876,90.0,0.0,0.0,Crucero,23.746666666666666
1877,90.0,0.0,0.0,Crucero,23.743333333333332
1878,90.0,0.0,0.0,Crucero,23.74
1879,90.0,0.0,0.0,Crucero,23.736666666666665
1880,90.0,0.0,0.0,Crucero,23.733333333333334
1881,90.0,0.0,0.0,Crucero,23.73
1882,90.0,0.0,0.0,Crucero,23.726666666666667
1883,90.0,0.0,0.0,Crucero,23.723333333333333
1884,90.0,0.0,0.0,Crucero,23.72
1885,90.0,0.0,0.0,Crucero,23.716666666666665
1886,90.0,0.0,0.0,Crucero,23.71333333333333
1887,90.0,0.0,0.0,Crucero,23.71
1888,90.0,0.0,0.0,Crucero,23.706666666666667
1889,90.0,0.0,0.0,Crucero,23.703333333333333
1890,90.0,0.0,0.0,Crucero,23.7
1891,90.0,0.0,0.0,Crucero,23.696666666666665
1892,90.0,0.0,0.0,Crucero,23.693333333333335
1893,90.0,0.0,0.0,Crucero,23.689999999999998
1894,90.0,0.0,0.0,Crucero,23.686666666666667
1895,90.0,0.0,0.0,Crucero,23.683333333333334
1896,90.0,0.0,0.0,Crucero,23.68
1897,90.0,0.0,0.0,Crucero,23.676666666666666
1898,90.0,0.0,0.0,Crucero,23.673333333333332
1899,90.0,0.0,0.0,Crucero,23.67
1900,90.0,0.0,0.0,Crucero,23.666666666666664
1901,90.0,0.0,0.0,Crucero,23.663333333333334
1902,90.0,0.0,0.0,Crucero,23.66
1903,90.0,0.0,0.0,Crucero,23.656666666666666
1904,90.0,0.0,0.0,Crucero,23.653333333333332
1905,90.0,0.0,0.0,Crucero,23.65
1906,90.0,0.0,0.0,Crucero,23.64666666666667
1907,90.0,0.0,0.0,Crucero,23.64333333333333
1908,90.0,0.0,0.0,Crucero,23.64
1909,90.0,0.0,0.0,Crucero,23.636666666666667
1910,90.0,0.0,0.0,Crucero,23.633333333333333
1911,90.0,0.0,0.0,Crucero,23.63
1912,90.0,0.0,0.0,Crucero,23.626666666666665
1913,90.0,0.0,0.0,Crucero,23.623333333333335
1914,90.0,0.0,0.0,Crucero,23.619999999999997
1915,90.0,0.0,0.0,Crucero,23.616666666666667
1916,90.0,0.0,0.0,Crucero,23.613333333333333
1917,90.0,0.0,0.0,Crucero,23.61
1918,90.0,0.0,0.0,Crucero,23.606666666666666
1919,90.0,0.0,0.0,Crucero,23.60333333333333
1920,90.0,0.0,0.0,Crucero,23.6
1921,90.0,0.0,0.0,Crucero,23.596666666666668
1922,90.0,0.0,0.0,Crucero,23.593333333333334
1923,90.0,0.0,0.0,Crucero,23.59
1924,90.0,0.0,0.0,Crucero,23.586666666666666
1925,90.0,0.0,0.0,Crucero,23.583333333333332
1926,90.0,0.0,0.0,Crucero,23.58
1927,90.0,0.0,0.0,Crucero,23.576666666666668
1928,90.0,0.0,0.0,Crucero,23.573333333333334
1929,90.0,0.0,0.0,Crucero,23.57
1930,90.0,0.0,0.0,Crucero,23.566666666666666
1931,90.0,0.0,0.0,Crucero,23.563333333333333
1932,90.0,0.0,0.0,Crucero,23.56
1933,90.0,0.0,0.0,Crucero,23.556666666666665
1934,90.0,0.0,0.0,Crucero,23.553333333333335
1935,90.0,0.0,0.0,Crucero,23.55
1936,90.0,0.0,0.0,Crucero,23.546666666666667
1937,90.0,0.0,0.0,Crucero,23.543333333333333
1938,90.0,0.0,0.0,Crucero,23.54
1939,90.0,0.0,0.0,Crucero,23.536666666666665
1940,90.0,0.0,0.0,Crucero,23.53333333333333
1941,90.0,0.0,0.0,Crucero,23.53
1942,90.0,0.0,0.0,Crucero,23.526666666666667
1943,90.0,0.0,0.0,Crucero,23.523333333333333
1944,90.0,0.0,0.0,Crucero,23.52
1945,90.0,0.0,0.0,Crucero,23.516666666666666
1946,90.0,0.0,0.0,Crucero,23.513333333333332
1947,90.0,0.0,0.0,Crucero,23.509999999999998
1948,90.0,0.0,0.0,Crucero,23.506666666666668
1949,90.0,0.0,0.0,Crucero,23.503333333333334
1950,90.0,0.0,0.0,Crucero,23.5
1951,90.0,0.0,0.0,Crucero,23.496666666666666
1952,90.0,0.0,0.0,Crucero,23.493333333333332
1953,90.0,0.0,0.0,Crucero,23.49
1954,90.0,0.0,0.0,Crucero,23.486666666666665
1955,90.0,0.0,0.0,Crucero,23.483333333333334
1956,90.0,0.0,0.0,Crucero,23.48
1957,90.0,0.0,0.0,Crucero,23.476666666666667
1958,90.0,0.0,0.0,Crucero,23.473333333333333
1959,90.0,0.0,0.0,Crucero,23.47
1960,90.0,0.0,0.0,Crucero,23.466666666666665
1961,90.0,0.0,0.0,Crucero,23.46333333333333
1962,90.0,0.0,0.0,Crucero,23.46
1963,90.0,0.0,0.0,Crucero,23.456666666666667
1964,90.0,0.0,0.0,Crucero,23.453333333333333
1965,90.0,0.0,0.0,Crucero,23.45
1966,90.0,0.0,0.0,Crucero,23.446666666666665
1967,90.0,0.0,0.0,Crucero,23.44333333333333
1968,90.0,0.0,0.0,Crucero,23.439999999999998
1969,90.0,0.0,0.0,Crucero,23.436666666666667
1970,90.0,0.0,0.0,Crucero,23.433333333333334
1971,90.0,0.0,0.0,Crucero,23.43
1972,90.0,0.0,0.0,Crucero,23.426666666666666
1973,90.0,0.0,0.0,Crucero,23.423333333333332
1974,90.0,0.0,0.0,Crucero,23.42
1975,90.0,0.0,0.0,Crucero,23.416666666666664
1976,90.0,0.0,0.0,Crucero,23.413333333333334
1977,90.0,0.0,0.0,Crucero,23.41
1978,90.0,0.0,0.0,Crucero,23.406666666666666
1979,90.0,0.0,0.0,Crucero,23.403333333333332
1980,90.0,0.0,0.0,Crucero,23.4
1981,90.0,0.0,0.0,Crucero,23.39666666666667
1982,90.0,0.0,0.0,Crucero,23.39333333333333
1983,90.0,0.0,0.0,Crucero,23.39
1984,90.0,0.0,0.0,Crucero,23.386666666666667
1985,90.0,0.0,0.0,Crucero,23.383333333333333
1986,90.0,0.0,0.0,Crucero,23.38
1987,90.0,0.0,0.0,Crucero,23.376666666666665
1988,90.0,0.0,0.0,Crucero,23.373333333333335
1989,90.0,0.0,0.0,Crucero,23.369999999999997
1990,90.0,0.0,0.0,Crucero,23.366666666666667
1991,90.0,0.0,0.0,Crucero,23.363333333333333
1992,90.0,0.0,0.0,Crucero,23.36
1993,90.0,0.0,0.0,Crucero,23.356666666666666
1994,90.0,0.0,0.0,Crucero,23.35333333333333
1995,90.0,0.0,0.0,Crucero,23.35
1996,90.0,0.0,0.0,Crucero,23.346666666666668
1997,90.0,0.0,0.0,Crucero,23.343333333333334
1998,90.0,0.0,0.0,Crucero,23.34
1999,90.0,0.0,0.0,Crucero,23.336666666666666
2000,90.0,0.0,0.0,Crucero,23.333333333333332
2001,90.0,0.0,0.0,Crucero,23.33
2002,90.0,0.0,0.0,Crucero,23.326666666666668
2003,90.0,0.0,0.0,Crucero,23.323333333333334
2004,90.0,0.0,0.0,Crucero,23.32
2005,90.0,0.0,0.0,Crucero,23.316666666666666
2006,90.0,0.0,0.0,Crucero,23.313333333333333
2007,90.0,0.0,0.0,Crucero,23.31
2008,90.0,0.0,0.0,Crucero,23.306666666666665
2009,90.0,0.0,0.0,Crucero,23.303333333333335
2010,90.0,0.0,0.0,Crucero,23.3
2011,90.0,0.0,0.0,Crucero,23.296666666666667
2012,90.0,0.0,0.0,Crucero,23.293333333333333
2013,90.0,0.0,0.0,Crucero,23.29
2014,90.0,0.0,0.0,Crucero,23.286666666666665
2015,90.0,0.0,0.0,Crucero,23.28333333333333
2016,90.0,0.0,0.0,Crucero,23.28
2017,90.0,0.0,0.0,Crucero,23.276666666666667
2018,90.0,0.0,0.0,Crucero,23.273333333333333
2019,90.0,0.0,0.0,Crucero,23.27
2020,90.0,0.0,0.0,Crucero,23.266666666666666
2021,90.0,0.0,0.0,Crucero,23.263333333333332
2022,90.0,0.0,0.0,Crucero,23.259999999999998
2023,90.0,0.0,0.0,Crucero,23.256666666666668
2024,90.0,0.0,0.0,Crucero,23.253333333333334
2025,90.0,0.0,0.0,Crucero,23.25
2026,90.0,0.0,0.0,Crucero,23.246666666666666
2027,90.0,0.0,0.0,Crucero,23.243333333333332
2028,90.0,0.0,0.0,Crucero,23.24
2029,90.0,0.0,0.0,Crucero,23.236666666666665
2030,90.0,0.0,0.0,Crucero,23.233333333333334
2031,90.0,0.0,0.0,Crucero,23.23
2032,90.0,0.0,0.0,Crucero,23.226666666666667
2033,90.0,0.0,0.0,Crucero,23.223333333333333
2034,90.0,0.0,0.0,Crucero,23.22
2035,90.0,0.0,0.0,Crucero,23.216666666666665
2036,90.0,0.0,0.0,Crucero,23.21333333333333
2037,90.0,0.0,0.0,Crucero,23.21
2038,90.0,0.0,0.0,Crucero,23.206666666666667
2039,90.0,0.0,0.0,Crucero,23.203333333333333
2040,90.0,0.0,0.0,Crucero,23.2
2041,90.0,0.0,0.0,Crucero,23.196666666666665
2042,90.0,0.0,0.0,Crucero,23.19333333333333
2043,90.0,0.0,0.0,Crucero,23.189999999999998
2044,90.0,0.0,0.0,Crucero,23.186666666666667
2045,90.0,0.0,0.0,Crucero,23.183333333333334
2046,90.0,0.0,0.0,Crucero,23.18
2047,90.0,0.0,0.0,Crucero,23.176666666666666
2048,90.0,0.0,0.0,Crucero,23.173333333333332
2049,90.0,0.0,0.0,Crucero,23.17
2050,90.0,0.0,0.0,Crucero,23.166666666666664
2051,90.0,0.0,0.0,Crucero,23.163333333333334
2052,90.0,0.0,0.0,Crucero,23.16
2053,90.0,0.0,0.0,Crucero,23.156666666666666
2054,90.0,0.0,0.0,Crucero,23.153333333333332
2055,90.0,0.0,0.0,Crucero,23.15
2056,90.0,0.0,0.0,Crucero,23.14666666666667
